<METADATA>
<File Name> ./SiouxFalls/SiouxFalls_MIX_0.02_0.10_1.25_route.txt
<Number of Pairs> 576
<Number of Zones> 24
<theta | lambda> 0.020000 | 0.000000
<stoch | determ> 0.900000 | 0.100000
<distant tolerance> 1.250000
<optimal objective> 103984408.703111
<system cost> 11596928.777814

<ROUTES>
<PATHS>
~ Origin | Destination | Flow | Cost
 1	6.010
 1	4.078
 1	9.619
 1	12.223
 2	18.677
 3	57.012
 3	43.722
 1	24.532
 2	39.534
 2	28.566
 1	8.477
 1	11.539
 3	45.376
 3	53.703
 5	59.490
 3	62.925
 3	58.349
 3	65.437
 4	61.260
 2	48.629
 3	58.290
 2	48.500
 1	29.385
 1	6.010
 1	10.088
 2	18.527
 2	18.723
 2	17.069
 3	55.729
 3	43.671
 2	31.031
 3	52.364
 3	34.215
 1	14.488
 1	17.550
 4	50.527
 3	66.294
 4	58.002
 3	65.581
 3	68.560
 3	61.538
 4	61.866
 1	4.076
 1	10.086
 1	5.542
 1	8.145
 2	18.960
 4	54.512
 3	42.951
 1	20.454
 2	35.456
 2	24.488
 1	4.400
 1	7.462
 3	41.299
 3	49.625
 4	58.122
 3	60.386
 3	54.777
 2	44.422
 1	9.551
 2	18.752
 1	5.475
 1	2.604
 2	18.258
 5	52.308
 3	40.915
 1	14.912
 2	32.653
 2	22.013
 1	9.875
 1	12.937
 3	40.918
 3	45.623
 5	53.878
 3	57.169
 5	53.001
 3	59.536
 5	57.276
 3	57.731
 4	60.632
 3	45.085
 1	30.782
 1	12.134
 2	18.961
 1	8.057
 1	2.582
 1	10.531
 4	49.235
 2	36.081
 1	12.308
 2	30.987
 2	24.595
 1	12.457
 1	15.519
 3	42.293
 2	47.696
 4	49.813
 3	55.367
 3	57.778
 4	53.853
 4	57.469
 3	62.406
 3	47.667
 2	18.504
 2	16.974
 2	18.732
 2	18.022
 1	10.061
 3	43.138
 2	31.946
 1	22.369
 3	47.714
 2	34.928
 2	23.132
 2	26.194
 3	52.565
 3	60.594
 3	45.501
 3	51.328
 3	44.094
 3	62.469
 3	48.382
 4	58.105
 4	59.322
 4	56.238
 3	49.177
 3	57.015
 3	55.608
 5	55.358
 4	51.734
 3	48.480
 3	43.045
 2	16.535
 3	43.483
 4	49.336
 4	63.318
 5	58.085
 4	60.038
 5	45.199
 4	32.518
 1	6.282
 2	32.551
 1	2.120
 4	31.118
 1	6.567
 2	30.818
 2	28.802
 2	38.618
 2	38.921
 3	43.408
 3	43.302
 3	42.674
 3	40.748
 2	36.035
 2	31.865
 2	16.408
 1	30.468
 3	49.432
 5	55.774
 3	47.073
 3	50.135
 5	57.614
 4	46.495
 2	18.158
 3	37.260
 2	17.175
 4	44.578
 2	21.621
 2	44.703
 3	39.448
 3	50.117
 3	52.288
 1	24.400
 2	31.228
 1	20.324
 1	14.849
 1	12.267
 1	22.798
 3	42.870
 1	28.843
 1	6.710
 2	23.217
 2	34.747
 2	37.809
 2	36.060
 1	23.419
 3	41.147
 2	34.236
 3	42.463
 2	37.137
 4	45.793
 4	56.098
 2	45.593
 3	47.121
 4	55.477
 2	39.880
 3	52.791
 2	35.804
 2	32.883
 2	31.162
 3	48.304
 4	48.977
 3	49.000
 1	6.633
 1	13.557
 2	37.379
 2	40.441
 2	29.350
 1	16.709
 4	44.800
 2	27.526
 4	46.465
 2	30.426
 4	45.526
 3	50.949
 1	26.347
 3	40.411
 3	49.884
 2	29.093
 3	34.823
 2	25.016
 2	22.473
 2	25.077
 2	35.726
 4	62.828
 5	55.704
 2	23.118
 1	13.289
 2	26.263
 2	29.325
 2	25.071
 2	29.000
 4	60.106
 2	40.815
 4	62.084
 2	33.504
 4	59.918
 4	57.682
 4	43.550
 2	35.746
 3	42.672
 1	8.491
 1	14.501
 1	4.414
 1	9.956
 1	12.560
 2	23.375
 5	58.281
 3	47.365
 2	34.414
 2	36.885
 2	25.633
 1	3.062
 3	40.786
 3	55.100
 5	63.767
 3	62.621
 5	62.290
 3	59.605
 4	58.095
 2	42.102
 3	50.677
 2	40.022
 1	20.907
 1	11.555
 1	17.565
 1	7.478
 1	13.020
 1	15.624
 2	26.439
 4	59.418
 3	50.429
 2	37.478
 2	39.949
 2	28.697
 1	3.064
 3	41.724
 3	54.175
 5	63.210
 3	60.158
 4	58.444
 4	60.238
 4	57.027
 2	39.304
 3	47.670
 1	27.230
 1	17.845
 3	46.328
 4	51.629
 3	42.251
 3	41.819
 3	43.088
 3	53.709
 4	44.933
 5	57.046
 2	36.066
 2	29.434
 2	28.677
 3	41.746
 3	42.610
 1	13.422
 4	44.594
 2	34.189
 4	42.812
 1	17.926
 3	38.377
 2	33.109
 2	23.722
 1	11.445
 1	20.963
 3	54.488
 3	66.929
 3	50.411
 3	46.393
 2	47.986
 3	60.994
 4	32.275
 4	46.795
 1	23.457
 1	16.825
 2	29.801
 3	56.288
 3	54.439
 1	13.876
 4	31.842
 2	20.767
 4	30.154
 1	4.505
 3	25.985
 2	30.708
 1	9.638
 2	24.109
 3	32.955
 5	59.198
 4	57.873
 4	57.796
 5	53.441
 4	49.377
 3	45.419
 1	6.336
 2	18.381
 3	41.633
 4	44.397
 4	60.716
 5	64.151
 5	63.868
 5	45.289
 4	31.985
 2	26.652
 1	4.215
 4	30.247
 1	8.662
 3	36.951
 3	31.761
 3	42.603
 3	44.983
 3	63.275
 3	65.969
 3	60.600
 3	57.303
 3	55.462
 3	51.661
 2	33.112
 3	37.862
 2	34.039
 2	27.406
 2	40.963
 3	63.166
 3	60.164
 2	34.188
 2	20.312
 2	27.417
 2	30.817
 2	17.862
 3	28.729
 3	45.855
 3	36.265
 4	44.298
 5	48.537
 3	58.321
 5	52.569
 3	43.988
 1	2.120
 2	17.316
 3	43.014
 4	45.924
 4	62.597
 5	62.490
 4	59.116
 5	43.079
 4	30.398
 1	4.162
 2	29.995
 4	28.998
 1	4.447
 2	28.698
 2	26.682
 2	36.498
 3	65.924
 3	69.112
 3	59.816
 3	58.020
 3	62.819
 3	30.691
 4	42.975
 2	37.105
 2	30.472
 2	34.174
 3	60.661
 4	61.102
 1	18.249
 1	4.373
 3	29.045
 2	18.209
 3	28.571
 2	26.313
 2	31.685
 2	20.296
 3	32.224
 4	40.181
 4	60.795
 3	60.833
 5	57.240
 3	52.971
 3	47.855
 1	6.538
 2	21.733
 4	45.841
 4	45.023
 5	56.667
 4	58.798
 4	57.854
 4	38.926
 3	26.798
 1	8.580
 3	27.992
 1	4.418
 3	26.688
 2	24.251
 2	22.235
 2	32.051
 2	32.354
 3	56.311
 3	57.796
 4	57.462
 4	58.245
 2	29.613
 2	44.038
 4	56.494
 2	47.493
 4	58.094
 3	46.857
 3	44.098
 2	33.302
 2	30.669
 3	36.308
 3	46.013
 2	27.492
 2	31.629
 2	23.075
 1	13.992
 2	21.709
 2	18.179
 4	63.378
 5	65.095
 4	59.914
 5	59.615
 3	62.156
 4	57.965
 2	27.139
 3	37.705
 2	46.233
 1	27.255
 4	45.143
 3	51.250
 3	48.257
 3	29.336
 1	10.430
 3	31.193
 3	37.252
 2	25.018
 2	19.611
 2	20.601
 1	14.263
 2	20.744
 2	22.426
 2	49.266
 2	45.189
 3	45.999
 3	48.603
 4	56.928
 2	36.869
 3	48.235
 4	52.556
 3	40.752
 2	36.458
 2	40.775
 2	38.979
 1	11.592
