<METADATA>
<File Name> ./SiouxFalls/SiouxFalls_MIX_0.02_0.10_1.05_route.txt
<Number of Pairs> 576
<Number of Zones> 24
<theta | lambda> 0.020000 | 0.000000
<stoch | determ> 0.900000 | 0.100000
<distant tolerance> 1.050000
<optimal objective> 103969358.668656
<system cost> 11852522.439517

<ROUTES>
<PATHS>
~ Origin | Destination | Flow | Cost
 1	6.010
 1	4.074
 1	9.630
 1	12.192
 2	18.524
 3	56.926
 3	43.569
 1	23.902
 2	38.888
 2	28.711
 1	8.471
 1	11.536
 3	46.563
 3	54.897
 4	60.675
 3	63.075
 3	58.302
 3	66.290
 4	61.550
 2	50.125
 3	58.901
 2	48.242
 1	29.875
 1	6.010
 1	10.084
 2	18.583
 2	18.773
 2	17.023
 3	55.615
 3	43.601
 2	30.483
 3	52.075
 3	34.439
 1	14.481
 1	17.546
 4	51.968
 3	67.191
 4	58.566
 3	66.255
 3	69.925
 3	61.502
 3	63.250
 1	4.075
 1	10.085
 1	5.555
 1	8.117
 2	18.732
 4	54.105
 3	42.745
 1	19.828
 2	34.814
 2	24.636
 1	4.396
 1	7.462
 3	42.489
 3	50.823
 4	60.918
 3	60.115
 3	55.370
 2	44.168
 1	9.525
 2	18.478
 1	5.450
 1	2.562
 2	17.912
 4	51.522
 3	40.626
 1	14.273
 2	31.946
 2	22.181
 1	9.847
 1	12.912
 3	42.269
 3	46.798
 5	53.454
 3	56.946
 4	52.971
 3	59.909
 4	57.231
 3	59.010
 4	62.815
 3	45.622
 1	31.251
 1	12.089
 2	18.670
 1	8.015
 1	2.565
 1	9.872
 3	48.151
 2	35.646
 1	11.711
 2	30.293
 2	24.745
 1	12.411
 1	15.477
 3	43.537
 2	47.080
 4	49.442
 3	55.203
 3	58.150
 3	53.605
 4	58.341
 3	62.827
 3	48.187
 2	18.492
 2	16.992
 2	18.700
 2	17.985
 1	9.942
 3	43.200
 2	31.892
 1	21.653
 3	47.413
 2	35.029
 2	23.097
 2	26.162
 3	53.733
 3	61.418
 3	45.764
 3	52.600
 3	44.230
 3	63.779
 3	48.568
 4	59.192
 4	59.824
 4	56.263
 3	49.764
 3	56.457
 3	55.257
 5	55.386
 4	51.209
 3	47.725
 3	42.873
 2	16.404
 4	44.092
 5	47.267
 5	61.071
 5	58.275
 4	61.199
 5	46.782
 4	34.332
 1	6.171
 2	34.225
 1	2.123
 4	32.913
 1	6.614
 2	31.323
 2	29.408
 2	38.887
 2	39.470
 3	43.325
 3	43.420
 3	42.460
 3	40.396
 2	35.283
 2	31.683
 2	16.598
 1	28.253
 3	49.083
 5	55.234
 3	46.857
 3	49.922
 5	59.280
 4	48.794
 2	18.582
 3	39.256
 2	17.447
 4	46.790
 2	21.938
 2	45.192
 3	40.113
 3	50.434
 3	52.534
 1	23.795
 2	30.375
 1	19.720
 1	14.270
 1	11.705
 1	21.577
 4	44.705
 1	29.339
 1	6.550
 2	22.770
 2	34.336
 2	37.401
 2	36.688
 1	23.074
 3	41.712
 2	34.640
 4	43.950
 2	37.906
 4	46.165
 4	57.062
 2	46.639
 4	48.914
 4	56.302
 2	39.596
 3	52.727
 2	35.522
 2	32.534
 2	30.783
 3	47.775
 5	47.862
 3	49.796
 1	6.694
 1	13.173
 2	37.170
 2	40.236
 2	30.138
 1	16.524
 4	45.417
 2	28.090
 4	46.969
 2	31.357
 4	46.049
 3	52.188
 1	27.372
 3	40.954
 3	50.889
 2	28.798
 3	34.158
 2	24.724
 2	22.050
 2	24.612
 2	34.784
 5	61.500
 5	55.409
 2	22.432
 1	13.096
 2	26.096
 2	29.162
 2	26.425
 2	30.502
 4	60.758
 2	41.186
 5	60.437
 2	35.154
 5	58.304
 4	58.886
 3	48.374
 2	36.337
 3	42.982
 1	8.501
 1	14.511
 1	4.426
 1	9.982
 1	12.544
 2	23.159
 5	58.210
 3	47.172
 2	33.896
 2	36.295
 2	25.760
 1	3.066
 3	41.851
 2	53.476
 5	64.198
 3	62.101
 5	62.571
 2	58.128
 4	58.435
 2	43.823
 3	51.256
 2	39.771
 1	21.404
 1	11.571
 1	17.581
 1	7.496
 1	13.051
 1	15.613
 2	26.228
 4	59.745
 3	50.241
 2	36.966
 2	39.364
 2	28.829
 1	3.070
 3	42.655
 3	55.442
 5	63.483
 3	60.854
 4	58.794
 4	61.448
 4	57.370
 2	41.084
 3	48.235
 1	26.525
 1	18.339
 3	46.771
 4	51.873
 3	42.696
 3	42.246
 3	43.867
 3	53.967
 4	46.489
 5	58.072
 2	37.404
 2	30.709
 2	29.641
 3	42.213
 3	43.002
 1	15.058
 4	46.362
 2	36.507
 4	44.367
 1	19.711
 3	38.966
 2	32.735
 2	24.396
 1	11.022
 1	19.500
 3	54.605
 3	67.679
 3	50.530
 3	46.508
 2	47.671
 3	61.562
 4	34.064
 4	48.419
 1	23.582
 1	16.888
 2	30.363
 3	56.778
 3	56.046
 1	14.234
 4	33.696
 2	21.449
 4	31.942
 1	4.652
 3	27.348
 2	32.132
 1	10.848
 2	24.632
 3	33.730
 4	60.238
 4	58.203
 4	60.950
 5	53.239
 4	49.170
 3	45.459
 1	6.199
 2	18.366
 3	41.024
 4	45.090
 4	60.265
 5	64.686
 5	65.031
 5	46.972
 4	33.917
 2	28.970
 1	4.078
 4	32.167
 1	8.569
 3	38.351
 3	33.574
 3	43.982
 3	46.676
 3	63.580
 3	66.680
 3	60.658
 3	57.399
 3	55.573
 3	52.706
 2	34.704
 3	39.551
 2	34.779
 2	28.085
 2	41.258
 3	63.114
 3	61.556
 2	35.415
 2	21.181
 2	29.276
 2	32.452
 2	18.722
 3	30.221
 4	47.017
 3	38.454
 4	46.045
 5	50.681
 3	57.833
 4	52.655
 3	43.900
 1	2.122
 2	17.234
 4	43.364
 4	46.627
 5	60.030
 5	62.990
 4	60.316
 5	44.658
 4	32.209
 1	4.047
 2	32.136
 4	30.789
 1	4.491
 2	29.199
 2	27.285
 2	36.764
 3	66.733
 3	70.325
 3	60.424
 3	58.640
 3	63.875
 4	32.761
 4	46.525
 2	38.366
 2	31.672
 2	34.960
 3	61.375
 4	62.682
 1	18.831
 1	4.597
 4	32.059
 2	18.916
 4	30.639
 3	27.288
 2	33.047
 2	21.423
 3	32.907
 4	40.928
 4	61.957
 3	61.372
 5	58.128
 3	53.541
 3	48.411
 1	6.585
 2	21.697
 4	45.609
 4	45.940
 4	55.867
 4	60.013
 4	59.111
 4	39.841
 3	27.872
 1	8.510
 3	29.914
 1	4.463
 3	27.692
 2	24.708
 2	22.794
 2	32.273
 2	32.855
 3	58.042
 3	59.542
 4	58.759
 4	59.503
 2	30.281
 2	44.020
 4	57.075
 3	52.454
 4	59.792
 3	48.832
 3	46.135
 2	34.009
 2	31.835
 3	37.602
 4	46.436
 2	28.159
 2	32.650
 2	23.697
 1	15.131
 2	22.272
 2	19.308
 4	64.872
 4	68.251
 4	61.460
 5	60.219
 4	60.908
 5	60.490
 2	28.091
 3	38.592
 1	34.550
 1	27.856
 4	46.269
 3	52.731
 3	49.756
 3	29.904
 1	10.969
 3	32.766
 3	38.604
 2	25.969
 2	20.863
 2	21.506
 1	14.941
 2	20.946
 2	22.880
 2	49.740
 2	45.666
 3	46.463
 3	49.025
 4	56.712
 2	36.920
 3	48.150
 3	48.228
 3	41.534
 2	37.441
 2	41.239
 2	39.340
 1	11.737
 2	24.781
 3	42.328
 3	42.440
 2	34.798
 3	32.346
 2	30.335
 2	21.713
 2	20.159
 1	8.478
 2	44.005
 1	32.076
 3	50.176
 2	37.494
 3	50.246
 4	53.512
 4	50.494
 2	39.907
 1	22.094
 1	19.024
 1	19.922
 3	33.643
 3	45.076
 5	50.399
 4	40.321
 2	30.909
 1	8.952
 2	22.030
 1	8.186



 1	6.010
 1	4.074
 1	9.630
 1	12.192
 1	15.424
 1	44.550
 1	36.760
 1	23.902
 1	30.452
 1	21.600
 1	8.471
 1	11.536
 1	37.948
 1	46.980
 1	61.022
 1	76.663
 1	46.673
 1	84.141
 1	51.164
 1	38.827
 1	50.008
 1	38.060
 1	29.875
 1	6.010
 1	10.084
 1	21.921
 1	19.357
 1	9.414
 1	38.540
 1	30.750
 1	31.067
 1	80.926
 1	33.892
 1	14.481
 1	17.546
 1	50.240
 1	82.728
 1	55.012
 1	70.653
 1	78.131
 1	45.154
 1	59.374
 1	4.075
 1	10.085
 1	5.555
 1	8.117
 1	17.989
 1	47.114
 1	39.325
 1	19.828
 1	26.378
 1	17.526
 1	4.396
 1	7.462
 1	33.874
 1	48.933
 1	63.586
 1	79.228
 1	49.884
 1	33.986
 1	9.525
 1	21.816
 1	5.450
 1	2.562
 1	12.434
 1	41.559
 1	33.770
 1	14.273
 1	20.822
 1	11.971
 1	9.847
 1	12.912
 1	28.319
 1	43.377
 1	58.031
 1	73.673
 1	43.682
 1	81.150
 1	48.173
 1	40.203
 1	51.282
 1	39.334
 1	31.251
 1	12.089
 1	19.254
 1	8.015
 1	2.565
 1	9.872
 1	38.997
 1	31.207
 1	11.711
 1	18.260
 1	14.535
 1	12.411
 1	15.477
 1	30.883
 1	34.788
 1	55.469
 1	71.110
 1	78.588
 1	45.611
 1	60.581
 1	45.640
 1	41.898
 1	15.392
 1	9.382
 1	17.957
 1	12.507
 1	9.942
 1	29.125
 1	21.336
 1	21.653
 1	71.512
 1	24.477
 1	22.353
 1	25.419
 1	40.826
 1	73.314
 1	45.597
 1	61.239
 1	31.249
 1	68.716
 1	35.740
 1	56.672
 1	49.960
 1	51.841
 1	43.758
 1	44.513
 1	38.503
 1	47.078
 1	41.628
 1	39.063
 1	29.121
 1	7.716
 1	38.779
 1	32.085
 1	45.254
 1	51.474
 1	55.800
 1	48.121
 1	33.887
 1	6.171
 1	21.812
 1	2.123
 1	29.290
 1	6.614
 1	27.546
 1	20.835
 1	34.019
 1	36.776
 1	36.797
 1	30.787
 1	39.362
 1	33.912
 1	31.347
 1	21.405
 1	7.790
 1	28.253
 1	50.176
 1	45.882
 1	43.758
 1	46.824
 1	66.212
 1	51.978
 1	24.261
 1	39.903
 1	9.913
 1	47.380
 1	14.404
 1	35.336
 1	28.624
 1	41.809
 1	44.565
 1	23.795
 1	30.959
 1	19.720
 1	14.270
 1	11.705
 1	21.577
 1	38.815
 1	29.339
 1	6.550
 1	19.719
 1	52.291
 1	55.357
 1	36.067
 1	23.078
 1	32.615
 1	48.257
 1	36.693
 1	55.734
 1	41.184
 1	48.870
 1	33.929
 2	47.109
 1	58.100
 1	30.489
 1	80.641
 1	26.414
 1	20.964
 1	18.399
 1	71.258
 1	32.265
 1	49.854
 1	6.694
 1	13.169
 1	45.742
 1	48.807
 1	29.517
 1	16.528
 1	26.066
 1	41.707
 1	30.143
 1	49.185
 1	34.634
 1	42.320
 1	27.380
 2	40.560
 1	51.550
 1	20.639
 1	32.930
 1	16.564
 1	11.114
 1	13.676
 1	23.547
 1	45.361
 1	44.883
 1	19.790
 1	13.096
 1	32.573
 1	35.638
 1	16.348
 1	31.407
 1	39.161
 1	54.803
 1	43.239
 1	36.059
 1	47.730
 1	44.793
 1	39.311
 1	27.363
 1	35.841
 1	8.501
 1	14.511
 1	4.426
 1	9.982
 1	12.544
 1	22.415
 1	51.541
 1	43.751
 1	50.044
 1	43.350
 1	30.254
