<METADATA>
<File Name> ./SiouxFalls/SiouxFalls_MIX_0.02_0.10_1.15_route.txt
<Number of Pairs> 576
<Number of Zones> 24
<theta | lambda> 0.020000 | 0.000000
<stoch | determ> 0.900000 | 0.100000
<distant tolerance> 1.150000
<optimal objective> 104001900.468886
<system cost> 11673900.444477

<ROUTES>
<PATHS>
~ Origin | Destination | Flow | Cost
 1	6.010
 1	4.077
 1	9.557
 1	12.150
 2	18.676
 3	56.855
 3	43.651
 1	24.368
 2	39.479
 2	28.770
 1	8.470
 1	11.532
 3	45.760
 3	53.909
 5	59.723
 3	62.841
 3	58.201
 3	65.622
 4	61.307
 2	48.949
 3	58.393
 2	48.630
 1	29.606
 1	6.011
 1	10.087
 2	18.491
 2	18.689
 2	17.104
 3	55.547
 3	43.620
 2	30.908
 3	52.479
 3	34.433
 1	14.481
 1	17.543
 4	50.977
 3	66.541
 4	58.074
 3	65.688
 3	68.898
 3	61.313
 3	63.572
 1	4.074
 1	10.084
 1	5.481
 1	8.073
 2	18.934
 5	55.464
 3	42.867
 1	20.292
 2	35.403
 2	24.693
 1	4.394
 1	7.456
 3	41.684
 3	49.833
 4	58.309
 3	60.142
 3	54.881
 2	44.553
 1	9.489
 2	18.778
 1	5.415
 1	2.592
 2	18.212
 5	52.267
 3	40.843
 1	14.811
 2	32.590
 2	22.244
 1	9.808
 1	12.870
 3	41.386
 3	45.877
 5	53.930
 3	56.968
 5	52.995
 3	59.624
 5	57.210
 3	57.971
 4	61.171
 3	45.353
 1	30.944
 1	12.061
 2	18.999
 1	7.987
 1	2.572
 1	10.419
 4	49.265
 2	36.004
 1	12.219
 2	30.918
 2	24.816
 1	12.380
 1	15.442
 3	42.725
 2	47.592
 4	49.975
 3	55.179
 3	57.874
 4	53.848
 4	57.578
 3	62.529
 3	47.925
 2	18.566
 2	17.089
 2	18.759
 2	18.016
 1	9.931
 3	42.976
 2	31.860
 1	22.150
 3	47.812
 2	35.127
 2	23.153
