<METADATA>
<File Name> ./SiouxFalls/SiouxFalls_MIX_0.02_0.90_1.10_route.txt
<Number of Pairs> 576
<Number of Zones> 24
<theta | lambda> 0.020000 | 0.000000
<stoch | determ> 0.100000 | 0.900000
<distant tolerance> 1.100000
<optimal objective> 13143361.841390
<system cost> 26315013.995564

<ROUTES>
<PATHS>
~ Origin | Destination | Flow | Cost
 1	6.001
 1	4.005
 1	8.220
 1	10.646
 1	13.045
 2	40.160
 2	35.118
 1	18.264
 1	23.455
 1	17.959
 1	8.020
 1	11.042
 3	53.684
 3	49.032
 2	50.305
 2	39.982
 2	42.207
 2	40.264
 2	46.296
 2	47.536
 2	50.947
 2	45.571
 2	43.154
 1	6.001
 1	10.006
 2	21.603
 2	22.345
 1	7.045
 2	40.873
 2	35.831
 2	29.963
 2	30.289
 2	31.342
 1	14.020
 1	17.043
 3	64.644
 2	42.033
 2	52.889
 2	47.161
 2	47.035
 2	47.009
 2	54.660
 1	4.005
 1	10.005
 1	4.215
 1	6.641
 2	22.449
 2	41.991
 2	36.948
 1	14.259
 1	19.450
 1	13.954
 1	4.015
 1	7.037
 3	49.679
 3	45.027
 2	49.396
 2	34.136
 2	46.942
 2	41.566
 1	8.220
 2	21.607
 1	4.216
 1	2.426
 2	23.126
 2	37.776
 2	32.733
 1	10.044
 1	15.235
 1	9.739
 1	8.230
 1	11.253
 3	45.464
 2	34.571
 2	45.181
 2	29.921
 2	39.822
 2	30.967
 2	43.911
 2	43.348
 3	56.666
 4	45.497
 2	42.047
 1	10.648
 2	22.351
 1	6.643
 1	2.427
 2	23.196
 2	35.350
 2	30.308
 1	7.618
 1	12.809
 1	12.166
 1	10.658
 1	13.680
 3	44.646
 1	20.999
 2	42.756
 2	27.495
 2	28.541
 2	41.485
 2	40.792
 2	37.567
 3	48.932
 1	13.058
 1	7.057
 2	22.457
 2	23.133
 2	23.201
 2	39.885
 2	34.843
 2	30.819
 2	37.565
 2	32.871
 2	26.472
 2	29.494
 3	68.037
 2	50.042
 2	54.190
 2	55.621
 2	41.931
 2	55.135
 2	46.020
 2	53.601
 2	53.672
 4	64.607
